group,ratioRank,mediaId,mediaName,impressions,dailyFootfall,ratio,dailyFootfallx30,copyMonthlyVsDailyX30,copyDailyVsFootfall,copyMonthlyVsImpressions,copySnippets,copyMismatchReasons,description,effectMemo,priceNote,location,price,cpm,recalcCpm,priceEqualsImpressions,hasProposal,proposalFileExists,proposalFileCount,reviewStatus,reviewReason,alreadyPhaseB6,isActive,mediaSubCategory
3,64,cmqaedojj000p04laqr25pbdl,AK플라자 평택점 LED 광고,4200000,65000,64.62,1950000,카피숫자없음,카피숫자없음,카피숫자없음,,,경기도 평택시 AK플라자 평택점 3층에 설치된 대형 LED 디지털 매체입니다. 8.3m × 4.4m 크기로 평택역 인근 상업시설과 백화점 이용객에게 강력한 노출 효과를 제공합니다. 상업시설과 백화점 구역을 동시에 커버할 수 있는 프리미엄 실내 DOOH 매체입니다.,"경기도 평택 AK플라자 평택점 3층에 설치된 대형 LED 매체(8.3m × 4.4m)입니다. 평택역 인근 상업시설과 백화점 이용객을 동시에 커버할 수 있으며, 일일 120회 이상 송출이 보장됩니다. 실내 환경에서 안정적인 노출이 가능한 프리미엄 DOOH 매체입니다.","20초 1구좌 기준 월 2,000,000원 (VAT 별도)",경기도 평택시 평택로 35 AK플라자 평택점 3층,2000000,476,476,N,false,없음,0,clean,,N,true,mall
3,65,cmo60u0gm000204jspdl8gfc7,동대문 맥스타일 전광판 광고,1600000,24771,64.59,743130,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 중구 마장로 3에 위치한 맥스타일 3D LED 전광판은 동대문역사문화공원 인근 대형 쇼핑몰 외벽에 설치된 디지털 옥외광고 매체입니다. 동대문 패션타운의 중심에 위치해 국내외 관광객과 도·소매 종사자, 20~40대 소비층 등 폭넓은 타깃 노출이 가능하며 3D 콘텐츠 구현이 가능한 고해상 LED 기술로 시각적 몰입도가 높습니다. 차량과 보행자 유동이 집중되는 을지로·청계천 교차부에 위치해 패션·뷰티·글로벌 브랜드의 임팩트 캠페인에 적합한 프리미엄 매체입니다.","서울 중구 마장로 3 맥스타일에 설치된 12.75m × 17.63m 세로형 대형 3D LED 전광판입니다. 동대문역사문화공원 인근 동대문 패션타운 중심부에 위치하여 국내외 관광객과 20~40대 소비층에게 높은 노출 효과를 제공합니다. 3D 콘텐츠 구현이 가능한 고해상도 기술로 시각적 몰입도가 뛰어나며, 패션·뷰티·글로벌 브랜드의 임팩트 있는 캠페인에 최적화된 프리미엄 DOOH 매체입니다.","개별 영상(30초) 103회 이상/일 21구좌 기준 15,000,000원 (VAT 별도)",서울 중구 마장로 3 맥스타일,15000000,9375,9375,N,false,없음,0,clean,,N,true,digital_signage
3,66,cms4e45j8000004jo3l2o58a7,이마트24 본점 쇼윈도 LED 사이니지 광고,1800000,28000,64.29,840000,카피숫자없음,카피숫자없음,카피숫자없음,,,성수 오피스 상권과 대로변 유동객을 동시에 커버 가능한 대형 미디어입니다.,"성수 오피스 상권과 대로변 유동객을 동시에 커버 가능한 대형 미디어(1,280mm × 2,400mm, 688px × 1,290px). 세로형 9:16 영상 송출이 가능하며, 성수동 오피스 유동인구에게 안정적인 노출을 제공합니다.","1,000,000원 / 월 (VAT 제외) · 일 100회 이상 (20초 소재 기준) · 총 30구좌 중 상업광고 24구좌",서울시 성동구 광나루로 310,1000000,556,556,N,false,없음,0,clean,,N,true,convenience
3,67,cmp3csmb2000004l43sen816g,지하철 신분당선 메트로 라이브 광고,28500000,450000,63.33,13500000,카피숫자없음,카피숫자없음,카피숫자없음,,,"신분당선은 강남, 양재, 판교를 잇는 주요 비즈니스 벨트로 국내 대표 IT기업과 대기업 밀집 지역을 통과하는 핵심 노선입니다. 평균적으로 학력과 소득 수준이 높은 승객이 주 이용층으로 구매력이 강하고 브랜드 수용도가 뛰어난 타깃에게 광고 메시지를 효과적으로 전달할 수 있습니다. 또한 신분당선 특유의 혁신적이고 세련된 이미지가 광고주 브랜드와 자연스럽게 연결되며 도시적이고 스마트한 브랜드 이미지를 강화하는 데 최적화된 교통 광고 매체입니다.",신분당선 열차 내부 출입문 상단에 설치된 METRO LIVE MEDIA입니다. 1편성당 다수 면 동시 송출로 강남·판교 IT 비즈니스 벨트를 순환하며 고소득·고학력 승객에게 강제적·반복적 노출을 제공합니다. 세련된 노선 이미지와 어우러져 럭셔리·IT·금융·프리미엄 브랜드의 스마트하고 고급스러운 이미지를 강화하는 데 최적화된 이동형 지하철 DOOH 매체입니다.,패키지별 차등 (VAT 별도),"신분당선 전 열차 (강남, 양재, 판교, 영통 등)",15000000,526,526,N,false,있음,7,flagged,subway_monthly_cap,Y,true,subway_station
3,68,cmq3vyc6o000004jm5h9a4yki,성수동 대림창고 외벽광고,2800000,45000,62.22,1350000,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 성동구 성수동 대림창고 외벽에 설치된 대형 외벽광고 매체입니다. 성수 카페거리와 트렌디한 상권 중심에 위치한 랜드마크 건물로, 젊은 층과 트렌드세터, IT·패션·뷰티 브랜드 타겟에게 높은 노출 효과를 제공합니다. 대형 외벽 면적으로 강력한 시각적 임팩트와 브랜드 인지도 상승에 최적화된 프리미엄 OOH 매체입니다.","성수동 대표 랜드마크 대림창고 외벽에 설치된 대형 외벽광고(약 8m × 4m)입니다. 성수 카페거리와 트렌디 상권 중심부에 위치하여 젊은 층과 브랜드 타겟에게 강력한 시각적 임팩트를 제공합니다. 풀랩핑 또는 대형 그래픽 설치가 가능하며, 패션·뷰티·라이프스타일·IT 브랜드 캠페인에 최적화된 프리미엄 성수 OOH 매체입니다.",문의 후 견적 (VAT 별도),서울특별시 성동구 성수이로 78 대림창고,0,,0,N,false,없음,0,clean,,N,true,wall_mural
3,69,cmq3w55p4000304lg3tqbvgtw,성수동 렉트 외벽광고,2800000,45000,62.22,1350000,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 성동구 성수동 연무장길에 위치한 동남외산카 건물 외벽에 설치된 대형 외벽광고 매체입니다. 성수 카페거리와 트렌디 상권 중심에 자리 잡은 랜드마크급 입지로, 대림창고·아더에러 라인과 인접해 젊은 층과 트렌드세터, IT·패션·뷰티 브랜드에게 높은 노출 효과를 제공합니다. 대형 외벽 면적으로 강력한 시각적 임팩트와 브랜드 인지도 상승에 최적화된 프리미엄 성수 OOH 매체입니다.","성수동 연무장길 동남외산카 건물 외벽에 설치된 대형 외벽광고 매체입니다. 성수 카페거리와 트렌디 상권 중심부에 위치하여 젊은 층과 브랜드 타겟에게 강력한 시각적 임팩트를 제공합니다. 풀랩핑 또는 대형 그래픽 설치가 가능하며, 패션·뷰티·라이프스타일·IT 브랜드 캠페인에 최적화된 프리미엄 성수 OOH 매체입니다.",문의 후 견적 (VAT 별도),서울특별시 성동구 성수동2가 연무장길 65,0,,0,N,false,없음,0,clean,,N,true,wall_mural
3,70,cmq3wpngl000804l55es4eret,성수동 성화빌딩 외벽광고,2800000,45000,62.22,1350000,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 성동구 성수동 뚝섬로3길 성화빌딩 외벽에 설치된 대형 외벽광고 매체입니다. 성수 카페거리와 트렌디 상권 중심부에 위치한 랜드마크 빌딩으로, 성수역 인근에서 연무장길로 이동하는 주요 동선에 자리 잡아 높은 유동인구 노출이 가능합니다. 대형 외벽 면적으로 강력한 브랜드 임팩트를 주는 프리미엄 성수 OOH 매체입니다.","성수 뚝섬로3길 성화빌딩 외벽에 설치된 대형 외벽광고 매체입니다. 성수역 인근에서 연무장길 메인 상권으로 이동하는 핵심 동선에 위치해 높은 유동인구와 트렌디 브랜드 타겟에게 효과적인 노출을 제공합니다. 풀랩핑 또는 대형 그래픽 설치가 가능하며, 성수 트렌디 상권의 대표 프리미엄 OOH 매체입니다.",문의 후 견적 (VAT 별도),서울특별시 성동구 성수동1가 뚝섬로3길 13 성화빌딩,0,,0,N,false,없음,0,clean,,N,true,wall_mural
3,71,cms4e1jrq000004kywtej4ieu,이마트24 STAY 성동성수점 쇼윈도 LED 사이니지,2600000,42000,61.9,1260000,카피숫자없음,카피숫자없음,카피숫자없음,,,성수동 카페거리에 위치한 대형 LED 스크린으로 최상의 주목도와 노출도를 보유한 디지털 광고 매체입니다.,"성수동 카페거리에 위치한 대형 LED 스크린(1,380mm × 2,160mm, 688px × 1,032px). 최상의 주목도와 노출도를 보유하며, 성수동 메인 스트릿에서 도보·차량 모두에게 높은 가시성을 제공합니다.","2,500,000원 / 월 (VAT 제외) · 일 100회 이상 (20초 소재 기준) · 총 30구좌 중 상업광고 24구좌",서울시 성동구 성수이로7길 1,2500000,962,962,N,false,없음,0,clean,,N,true,convenience
3,72,cmoegluf8000204ldbj44j2uq,여의도 여의12 올림픽대로 디지털 광고,8500000,137357,61.88,4120710,카피숫자없음,카피숫자없음,카피숫자없음,,,"여의 12는 서울 올림픽대로 여의도 구간에 설치된 초대형 전광판 네트워크로 서울 내 대로 통행량 1위(하루 약 73만 대 차량 통행)를 기록하는 핵심 도로에서 압도적인 노출 효과를 제공합니다. 국회의사당, 금융권 밀집 지역(IFC, KB 등), 방송사(KBS 등)가 인접해 정치·경제·방송의 중심지로 꼽히는 여의도에 위치하여 2030 직장인 및 고소득 금융권 종사자 타겟팅에 최적화되어 있습니다. 또한 Sync, 골든타임, 시보 등 다양한 패키지를 통해 광고 목적에 맞는 집행이 가능하며 다회 노출과 임팩트 있는 메시지 전달로 브랜드 인지도를 극대화할 수 있습니다.","서울 올림픽대로 여의도 구간에 설치된 초대형 전광판 네트워크(6기12면)입니다. 서울 내 대로 통행량 1위(하루 73만 대 차량)로 압도적인 노출 효과를 자랑하며, 국회의사당·IFC·KB·KBS 등 정치·경제·방송 허브에 위치해 2030 직장인과 고소득 금융권 종사자를 정밀 타겟팅할 수 있습니다. Sync, 골든타임, 시보 등 다양한 패키지로 목적에 맞는 집행이 가능하며, 다회 노출과 강력한 임팩트로 브랜드 인지도를 극대화하는 프리미엄 OOH 매체입니다.","15초 SYNC 영상 1개월, 60,000,000원 (VAT 별도) — Sync, 골든타임, 시보 등 패키지 상이",서울 동작구 노량진동 13-14,60000000,7059,7059,N,false,없음,0,clean,,N,true,billboard
3,74,cmq3whqri000h04lgafc3x5zu,성수동 길동우동 외벽 광고,2900000,48000,60.42,1440000,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 성동구 성수동 연무장길에 위치한 길동우동 매장 외벽 및 매장 주변에 설치 가능한 광고 매체입니다. 성수 카페거리와 트렌디 상권 메인 거리에 자리 잡아 젊은 층과 트렌드세터, IT·패션·뷰티 브랜드 타겟에게 높은 노출을 제공합니다. 성수 감자탕, 한정선 등 인기 맛집 인근으로 유동인구가 많은 핵심 입지의 프리미엄 성수 OOH 매체입니다.",성수 연무장길 길동우동 매장 외벽 및 주변에 설치 가능한 광고 매체입니다. 성수 카페거리 메인 거리에 위치해 유동인구와 팝업·맛집 방문객에게 지속적인 노출을 제공합니다. 성수 트렌디 상권의 대표 입지로 패션·뷰티·F&B·라이프스타일 브랜드 캠페인에 최적화된 프리미엄 성수 OOH 매체입니다.,문의 후 견적 (VAT 별도),서울특별시 성동구 성수동2가 연무장길 44 길동우동,0,,0,N,false,없음,0,clean,,N,true,wall_mural
3,73,cmq3x2965000m04l5hq30xrp5,성수동 연무장 H4 외벽광고,2900000,48000,60.42,1440000,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 성동구 성수동 연무장길 H4 빌딩 외벽에 설치된 대형 외벽광고 매체입니다. 성수 카페거리와 트렌디 상권 중심부에 위치한 핵심 랜드마크로, 젊은 층과 트렌드세터, IT·패션·뷰티 브랜드 타겟에게 높은 노출 효과를 제공합니다. 대형 외벽 면적으로 강력한 시각적 임팩트와 브랜드 인지도 상승에 최적화된 프리미엄 성수 OOH 매체입니다.","성수 연무장길 H4 빌딩 외벽에 설치된 대형 외벽광고 매체입니다. 성수 카페거리 메인 거리에 위치해 유동인구와 방문객에게 지속적인 노출을 제공합니다. 풀랩핑 또는 대형 그래픽 설치가 가능하며, 성수 트렌디 상권의 대표 입지로 패션·뷰티·라이프스타일·IT 브랜드 캠페인에 최적화된 프리미엄 OOH 매체입니다.",문의 후 견적 (VAT 별도),서울특별시 성동구 성수동2가 연무장길 H4 빌딩,0,,0,N,false,없음,0,clean,,N,true,wall_mural
3,75,cmq3wd9aw000504l5lfq1lha8,성수동 한서빌딩 외벽광고,2900000,48000,60.42,1440000,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 성동구 성수동 연무장7길 한서빌딩 외벽에 설치된 대형 외벽광고 매체입니다. 성수역 4번 출구에서 메인 연무장길로 가는 주요 길목에 위치해 성수 카페거리와 트렌디 상권을 오가는 유동인구에게 높은 노출을 제공합니다. 올리브영 성수 플래그십스토어 인근 랜드마크 빌딩으로, 패션·뷰티·라이프스타일 브랜드에게 특히 효과적인 프리미엄 성수 OOH 매체입니다.",성수 연무장7길 한서빌딩 외벽에 설치된 대형 외벽광고 매체입니다. 성수역 4번 출구에서 메인 연무장길로 가는 핵심 길목에 위치해 유동인구와 팝업스토어 방문객에게 강력한 노출을 제공합니다. 성수 트렌디 상권의 랜드마크 빌딩으로 패션·뷰티·라이프스타일·F&B 브랜드 캠페인에 최적화된 프리미엄 성수 OOH 매체입니다.,문의 후 견적 (VAT 별도),서울특별시 성동구 성수동2가 연무장7길 16 한서빌딩,0,,0,N,false,없음,0,clean,,N,true,wall_mural
3,77,cmrn711g8000404ib3hct4qpy,성신여대입구역 강북미디어빌딩 전광판 광고,2400000,40000,60,1200000,카피숫자없음,일치,카피숫자없음,"일일 약 4만 명→40,000 | 일일 4만 명→40,000",,"성신여대입구역 4호선·우이신설선 환승역 인근 강북미디어빌딩에 설치된 대형 디지털 전광판입니다. 성신여대·한성대 대학가 상권과 동소문로 주요 진입로에 위치해 대학생, 20~30대 젊은 층, 지역 주민에게 높은 노출이 가능한 실외 DOOH 매체입니다. 일일 약 4만 명의 역 이용객과 차량 통행량을 동시에 커버합니다.","성신여대입구역 강북미디어빌딩 전광판은 성신여대·한성대가 인접한 대학가 핵심 상권과 4호선·우이신설선 환승역 앞에 위치한 대형(10.6m × 5m) 디지털 전광판입니다. 일일 4만 명 이상의 유동인구와 동소문로 차량 통행을 동시에 타겟팅할 수 있어 교육, 뷰티, 패션, F&B, 생활 서비스 브랜드에게 특히 효과적인 매체입니다. 20초 영상 기준 일 100회 이상 송출로 강력한 브랜딩이 가능합니다.",20초(일 100회) 기준 / VAT 별도,서울 성북구 동소문로 83-1 강북미디어빌딩,7000000,2917,2917,N,false,없음,0,clean,,N,true,
3,79,cmq979xt9000304l1xdjsaylw,스타필드 하남점 LED 전광판 광고,4200000,70000,60,2100000,카피숫자없음,일치,카피숫자없음,"일 평균 7만 명→70,000 | 일 평균 7만 명→70,000",,"경기도 하남시 스타필드 하남점에 설치된 초대형 LED 전광판 매체입니다. 일 평균 7만 명, 주말 최대 10만 명이 방문하는 수도권 동부 최대 복합쇼핑몰 중심부 고층 개방형 공간에 위치해 방문객의 동선과 시선을 자연스럽게 사로잡습니다. 2030 젊은 층부터 가족 단위, 고소득 소비층까지 폭넓게 커버하는 프리미엄 실내 DOOH 매체입니다.","스타필드 하남점 중심부에 설치된 초대형 LED 전광판(12.6m × 7.8m)입니다. 일 평균 7만 명, 주말 최대 10만 명의 대규모 방문객이 집중되는 쇼핑몰 핵심 동선에 위치해 높은 주목도와 체류 시간을 자랑합니다. 2030 젊은 층부터 가족 단위까지 폭넓은 타겟에게 브랜드 메시지를 효과적으로 전달할 수 있는 수도권 동부 대표 프리미엄 실내 DOOH 매체입니다.","20초 1개월 기준 7,000,000원 (VAT 별도)",경기도 하남시 신장동 616 스타필드 하남점,7000000,1667,1667,N,false,없음,0,clean,,N,true,digital_signage
3,81,cmqnxndxp000004kzq0pe5bke,시그니처 도산 전광판 광고,4800000,80000,60,2400000,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 강남구 언주로 729에 위치한 대형 세로형 프리미엄 DOOH 전광판입니다. 도산대로와 연결되는 강남 핵심 상권(압구정·신사·강남) 대로변에 설치되어 차량과 보행자 모두에게 높은 노출을 제공합니다. 12.8m × 17.1m의 압도적인 세로형 화면으로 브랜드 이미지를 강력하게 전달할 수 있는 고화질 LED 매체로, 패션·뷰티·럭셔리·자동차 등 프리미엄 브랜드 캠페인에 최적화되어 있습니다.","강남 언주로 대로변에 위치한 대형 세로형 DOOH 전광판으로, 차량 통행량이 많은 핵심 상권에 설치되어 높은 반복 노출이 가능합니다. 12.8m × 17.1m의 압도적인 규모와 세로형 구조가 브랜드 이미지를 강렬하게 각인시키며, 주변 압구정·신사·강남 프리미엄 상권과의 시너지로 럭셔리·패션·뷰티·라이프스타일 브랜드 캠페인에 특히 효과적입니다.","30초 1개월 기준 15,000,000원 (VAT 별도)",서울 강남구 언주로 729,15000000,3125,3125,N,false,없음,0,clean,,N,true,digital_signage
3,80,cmrn6o2ez000904l75lkwwgol,신도림역 디큐브시티 LED 영상 광고,1800000,30000,60,900000,카피숫자없음,카피숫자없음,카피숫자없음,,,"신도림역 직결 복합프라임 오피스 디큐브시티 지하광장에 설치된 대형 LED 영상 매체입니다. 삼성화재, 미래에셋증권, 토스 등 대기업 임직원과 롯데시네마, 링크아트센터 이용객이 집중되는 핵심 동선에 위치하여 고소득 직장인 및 문화 소비자 타겟에게 강력한 노출이 가능한 프리미엄 실내 DOOH입니다. 1.9mm 초고해상도 LED로 우수한 화질과 음향 지원이 가능합니다.",신도림역 디큐브시티 LED 영상광고는 하루 약 1천만 명이 이용하는 신도림역과 직결된 디큐브시티 지하광장에 위치한 초고해상도(1.9mm) 대형 LED 매체입니다. 대기업 사옥 임직원과 롯데시네마·문화공간 이용객이 매일 지나가는 핵심 동선에서 20초 기준 일 160회 이상 송출되어 높은 반복 노출과 주목도를 확보합니다. 음향 지원까지 가능해 브랜드 메시지 전달 효과가 뛰어난 실내 프리미엄 DOOH 매체입니다.,1구좌 기준 / VAT 별도,서울 구로구 새말로 93 디큐브시티 지하광장,2000000,1111,1111,N,false,없음,0,clean,,N,true,mall
3,82,cmra67eet000104l76ok7mf72,양양서피비치 선셋바 포토월 광고,1680000,28000,60,840000,카피숫자없음,카피숫자없음,카피숫자없음,,,"강원도 양양 서피비치 선셋바 건물 외벽에 설치된 대형 포토월 광고 매체입니다. 여름 성수기(7~8월) 동안 운영되는 서피비치의 상징적인 포토존으로, 서핑보드와 파도, 레인보우 디자인 등 비치 감성의 대형 그래픽이 적용되어 인스타그래머블한 포토 스팟으로 유명합니다. 서피비치 방문객과 서핑족, 여름 휴양객에게 강력한 시인성을 제공하며, 특히 저녁 선셋 타임에 조명이 들어오면 더욱 돋보이는 프리미엄 비치 OOH 매체입니다.","양양서피비치 선셋바 포토월은 여름 성수기 양양 서피비치를 대표하는 포토존에 위치한 대형 그래픽 월 광고입니다. 서핑보드와 파도, 레인보우 등 비치 라이프스타일 그래픽이 적용되어 방문객들이 자연스럽게 사진을 찍고 SNS에 공유하는 인스타그래머블 매체로, 특히 20~35대 젊은 층에게 높은 주목도와 공유 효과를 기대할 수 있습니다. 선셋 타임 조명과 함께 저녁에도 강력한 시인성을 확보하며, 음료·패션·라이프스타일·관광 브랜드에게 최적의 여름 시즌 캠페인 매체입니다.","월 9,000,000원 (VAT 별도) / 제작비 5,000,000원 별도 / 여름 시즌(7~8월) 한정 운영",강원도 양양군 현북면 서피비치 선셋바,9000000,5357,5357,N,false,없음,0,clean,,N,true,leisure
3,78,cmrl2hpgw000m04jp7f010nlv,여의도 파크원 미디어월 전광판 광고,5100000,85000,60,2550000,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 영등포구 여의대로 108 파크원 타워에 설치된 초대형 커브드 미디어월 전광판입니다. NH투자증권, NH농협은행, 케이프투자증권, 카카오뱅크 등 주요 금융기관이 입점한 여의도 금융 중심지에 위치하여 구매력 높은 고소득층 이용객이 많습니다. 11.4m × 19.2m 규모의 고해상도 커브드 LED 미디어월로, 파크원 방문객의 광장 대기 시간이 길어 가독률과 노출 효과가 매우 높습니다. 섬세한 화질과 곡면 디자인으로 몰입감 있는 브랜딩 경험을 제공하며, 금융·명품·프리미엄 브랜드 캠페인에 최적화된 프리미엄 미디어월 매체입니다.","파크원 미디어월은 여의도 금융 중심지에 위치한 초대형 커브드 LED 미디어월로, NH투자증권·카카오뱅크 등 주요 금융기관 입주사 방문객의 긴 대기 시간을 활용한 고노출·고가독률 매체입니다. 고해상도와 곡면 디자인으로 몰입감 있는 브랜딩이 가능하며, 구매력 높은 고소득층 타겟에게 효과적입니다. 금융·명품·프리미엄 소비재·기업 브랜딩 캠페인에 최적화된 여의도 대표 프리미엄 미디어월입니다.","15초·20초 5,000,000원 / 30초 7,000,000원 (VAT 별도) / 1구좌 기준 일 120회 이상 송출",서울 영등포구 여의대로 108,5000000,980,980,N,false,없음,0,clean,,N,true,mall
3,76,cms4dirsw000204jr67k9mlqi,트렌드랩 성수 이마트24 쇼윈도 파사드 LED 사이니지 광고,2700000,45000,60,1350000,카피숫자없음,카피숫자없음,카피숫자없음,,,성수역 4번 출구방향 정면 최상의 주목도를 가진 디지털 광고 매체. 이마트24 트렌드랩 성수점 출입구 좌측에 위치해 연무장길 이동 동선에 바로 노출됩니다.,"성수역 4번 출구방향 정면 최상의 주목도를 가진 디지털 광고 매체(1,750mm × 1,920mm, 1,040px × 1,248px). 이마트24 트렌드랩 성수점 출입구 좌측에 위치해 연무장길 이동 동선에 바로 노출되며, 성수동 MZ·외국인 유동인구에게 높은 가시성을 제공합니다.","2,500,000원 / 월 (VAT 제외) · 일 100회 이상 (20초 소재 기준) · 총 30구좌 중 상업광고 20구좌","서울시 성동구 아차산로 104, 스탈릿 성수 1층",2500000,926,926,N,false,없음,0,clean,,N,true,convenience
3,83,cmpcascft000204kwtjycd0zc,목포 코아빌딩 전광판 광고,1900000,32000,59.38,960000,카피숫자없음,카피숫자없음,카피숫자없음,,,전라남도 목포시 옥암로에 위치한 코아빌딩에 설치된 가로형 LED 전광판 매체입니다. 목포 신시가지·옥암동 상권 중심에 자리 잡아 차량 통행량과 지역 유동인구를 효과적으로 커버합니다. 목포 서부권 생활·상업 지역 타겟에게 적합한 안정적인 프리미엄 DOOH 매체입니다.,"목포 옥암로 코아빌딩에 설치된 가로형 LED 전광판(8.5m × 5.5m)입니다. 신시가지 상권 중심에서 차량과 보행자 노출이 안정적이며, 목포 지역 주민과 상권 유동인구를 효과적으로 타겟팅합니다. 지역 브랜드, 식음료, 서비스, 의료·상업 프로모션에 최적화된 생활 밀착형 DOOH 매체입니다.","20초(1일 100회) 기준 4,000,000원 (VAT 별도)",전라남도 목포시 옥암로 129 코아빌딩,4000000,2105,2105,N,false,없음,0,clean,,N,true,digital_signage
3,84,cmqzz9xdu00030aho3swdnc8x,구의역 이스트폴 스퀘어 파노라마 + LED 보드 광고,3200000,54570,58.64,1637100,카피숫자없음,카피숫자없음,카피숫자없음,,,"구의역과 직결된 NC 이스트폴 중앙광장에 설치된 초대형 몰입형 DOOH 매체입니다. 88.3m 길이의 스퀘어 파노라마 스크린 1기와 주출입구 동선에 배치된 98인치 LED 보드 5기로 구성되어 있으며, 모든 층·모든 출입구·모든 방문객 동선에서 자연스럽고 반복적인 노출이 가능한 프리미엄 실내 미디어입니다. 고소득 직장인·주거인구·쇼핑객이 집중되는 복합생활쇼핑몰의 핵심 동선에 위치해 있습니다.","구의역 이스트폴 스퀘어 파노라마 + LED 보드는 구의역 직결 복합쇼핑몰의 중앙광장에 위치한 초대형 몰입형 DOOH입니다. 88.3m 길이의 파노라마 스크린이 모든 층과 동선에서 시야에 들어오며, 주출입구에 배치된 98인치 LED 보드 5기와 함께 방문객에게 반복적이고 강력한 노출을 제공합니다. 고소득 직장인·주거인구·쇼핑객이 일상적으로 방문하는 체류형 공간으로, 프리미엄 브랜드와 라이프스타일 캠페인에 최적화된 매체입니다.",파노라마 + LED 보드 5기 통합 패키지 / VAT 별도,서울 광진구 아차산로 272 NC 이스트폴 중앙광장,3000000,938,938,N,false,없음,0,clean,,N,true,digital_signage
3,85,cmq97fjbd000704l10023hg6a,더현대 서울 디지털갤러리 광고,3200000,54857,58.33,1645710,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 영등포구 여의도 더현대 서울 지하 2층, 지하철 5·9호선 여의도역 연결 통로에 설치된 디지털 사이니지 매체입니다. 28기 32면으로 구성되어 긴 통로 전체를 커버하며, 백화점 방문객과 파크원·여의도 직장인에게 반복 노출이 가능한 핵심 동선 매체입니다. 특히 팝업스토어 대기 구간으로 체류 시간이 길어 광고 주목도가 매우 높은 프리미엄 실내 DOOH입니다.","더현대 서울 지하 2층 여의도역 연결 통로에 설치된 디지털갤러리(28기 32면)입니다. 백화점 방문객과 여의도 직장인이 반드시 통과하는 핵심 동선으로, 특히 팝업스토어 대기 구간에서 높은 체류 시간과 반복 노출을 제공합니다. 패션·뷰티·럭셔리·라이프스타일 브랜드의 프리미엄 이미지 전달과 인지도 제고에 최적화된 여의도 대표 실내 DOOH 매체입니다.","15초 기준 10,000,000원 (VAT 별도)",서울특별시 영등포구 여의도동 22 더현대 서울 지하 2층,10000000,3125,3125,N,false,없음,0,clean,,N,true,mall
3,86,cmqqu75fp000704js9nhywx9p,공항철도 홍대입구역 중앙통로 벽면 패키지 광고,3200000,55000,58.18,1650000,카피숫자없음,카피숫자없음,카피숫자없음,,,"서울 마포구 홍대입구역 중앙통로에 위치한 초대형 풀 패키지 래핑 매체입니다. 홍대입구역 지하철 래핑 중 가장 긴 구간으로 압도적인 사이즈를 자랑하며, 높은 주목도와 브랜드 인지도 제고에 최적화된 매체입니다. 중앙통로 벽면(4면) + 에스컬레이터 벽면(2면) + 캐노피(1면) 총 5면으로 구성된 대형 패키지로, 이동하는 승객에게 반복 노출이 가능한 몰입형 OOH 매체입니다.","홍대입구역 중앙통로 벽면 패키지는 홍대입구역 지하철 래핑 중 가장 긴 구간에 위치한 초대형 풀 패키지입니다. 중앙통로 벽면(4면) + 에스컬레이터 벽면(2면) + 캐노피(1면) 총 5면으로 구성되어 이동하는 승객에게 압도적인 사이즈와 반복 노출 효과를 제공합니다. 브랜드 인지도 제고와 강력한 임팩트가 필요한 대형 캠페인에 최적화된 프리미엄 OOH 매체입니다. 개별 집행도 가능하며, 프로모션 집행 시 에스컬레이터 벽면은 필수 포함입니다.","Full Package 월 40,500,000원 (VAT 별도) + 제작비 19,200,000원",서울 마포구 양화로 지하 188 홍대입구역 중앙통로 벽면 구간,46000000,14375,14375,N,false,없음,0,clean,,N,true,subway_station
3,88,cmpca463d000404l8on57twws,순천 조례삼거리 서울우리병원 전광판 광고,1600000,28000,57.14,840000,카피숫자없음,카피숫자없음,카피숫자없음,,,"전라남도 순천시 조례동 조례삼거리에 위치한 서울우리병원 빌딩에 설치된 대형 가로형 LED 전광판 매체입니다. 순천 신도심 주거·상업 밀집 지역 중심에 자리 잡아 높은 차량 통행량과 보행자 유동인구를 커버합니다. 병원 방문객, 쇼핑객, 지역 주민을 타겟으로 한 생활 밀착형 프리미엄 DOOH 매체로 지역 브랜드·의료·상권 홍보에 특히 효과적입니다.","순천 조례삼거리 서울우리병원 빌딩에 설치된 대형 가로형 LED 전광판(12m × 8m)입니다. 순천 신도심 생활 중심지에서 병원 방문객과 쇼핑·주거 유동인구를 효과적으로 포착하며, 높은 반복 노출을 제공합니다. 지역 브랜드, 의료·헬스케어, 식음료, 서비스 업종 캠페인에 최적화된 안정적 DOOH 매체입니다.","20초(1일 100회) 기준 3,000,000원 (VAT 별도)",전라남도 순천시 유동1길 10 서울우리병원,3000000,1875,1875,N,false,없음,0,clean,,N,true,digital_signage
